,Accession,Submitters,Species,Geo_Location,Isolation_Source,Collection_Date,date,dayofyear,week,lat,long,lengthofday
9576,MN097576,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-02-11,2016-02-11,42.0,6,-28.8166236,24.991639,14.092651781228678
9577,MN097577,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-02-11,2016-02-11,42.0,6,-28.8166236,24.991639,14.092651781228678
9578,MN097578,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-02-11,2016-02-11,42.0,6,-28.8166236,24.991639,14.092651781228678
9579,MN097579,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-02-11,2016-02-11,42.0,6,-28.8166236,24.991639,14.092651781228678
9580,MN097580,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-02-11,2016-02-11,42.0,6,-28.8166236,24.991639,14.092651781228678
9581,MN097581,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-02-11,2016-02-11,42.0,6,-28.8166236,24.991639,14.092651781228678
9582,MN097582,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-02-11,2016-02-11,42.0,6,-28.8166236,24.991639,14.092651781228678
9583,MN097583,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-02-11,2016-02-11,42.0,6,-28.8166236,24.991639,14.092651781228678
9584,MN097584,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9585,MN097585,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9586,MN097586,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9587,MN097587,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9588,MN097588,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9589,MN097589,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9590,MN097590,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9591,MN097591,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9592,MN097592,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9593,MN097593,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9594,MN097594,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9595,MN097595,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9596,MN097596,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9597,MN097597,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9598,MN097598,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9599,MN097599,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9600,MN097600,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2017-05-08,2017-05-08,128.0,19,-28.8166236,24.991639,11.697351396870909
9601,MN097601,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9602,MN097602,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9603,MN097603,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9604,MN097604,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9605,MN097605,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9606,MN097608,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9607,MN097609,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9608,MN097610,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9609,MN097611,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9610,MN097612,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9611,MN097617,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9612,MN097618,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9613,MN097619,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9614,MN097620,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9615,MN097621,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9616,MN097622,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9617,MN097623,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9618,MN097630,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9619,MN097631,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9620,MN097632,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9621,MN097633,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9622,MN097634,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9623,MN097635,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9624,MN097636,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9625,MN097637,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9626,MN097638,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
9627,MN097639,"Abrahams,M.-R., Joseph,S.B., Garrett,N., Tyers,L., Moeser,M.J., Archin,N., Council,O.D., Matten,D., Zhou,S., Doolabh,D., Anthony,C., Goonetilleke,N., Karim,S.A., Margolis,D.M., Pond,S.K., Williamson,C., Swanstrom,R., Joseph,S., Moeser,M., Council,O., Karim,S., Margolis,D., Pond,S.",Human immunodeficiency virus 1,South Africa,,2016-06-09,2016-06-09,161.0,23,-28.8166236,24.991639,11.21296404408253
